time,geo,gdp_per_cap,lex,pop,geo.name,geo.cat,geo.region
2011,world,9975.47,70.45,6973845863,World,planet,
2011,eur,27660.17,76.19,820110684,Europe,region,
2011,asi,6758.61,71.03,4043369481,Asia,region,
2011,afr,2739.49,58.36,1041431732,Africa,region,
2011,ame,21729.6,76.1,933300178,America,region,
2011,_abk,,,,Abkhazia,country,eur
2011,afg,1261.35,60.07,32358260,Afghanistan,country,asi
2011,and,31630.74,,86165,Andorra,country,eur
2011,_akr,,,,Akrotiri and Dhekelia,country,
2011,alb,6914.26,76.97,3215988,Albania,country,eur
2011,dza,6354.64,70.74,35980193,Algeria,country,afr
2011,asm,,,69543,American Samoa,country,asi
2011,ago,5546.64,51.09,19618432,Angola,country,afr
2011,aia,18600.58,,15645,Anguilla,country,ame
2011,atg,13508.8,75.61,89612,Antigua and Barbuda,country,ame
2011,arg,15595.38,75.95,40764561,Argentina,country,ame
2011,arm,4767.39,74.38,3100236,Armenia,country,eur
2011,abw,23661.38,75.19,108141,Aruba,country,ame
2011,aus,35253.93,82.23,22605732,Australia,country,asi
2011,aut,36637.25,80.78,8413429,Austria,country,eur
2011,aze,9218.05,70.61,9306023,Azerbaijan,country,eur
2011,bhs,21129.18,74.92,347176,Bahamas,country,ame
2011,bhr,24036.72,76.33,1323535,Bahrain,country,asi
2011,bgd,1708.3,69.85,150493658,Bangladesh,country,asi
2011,brb,16273.99,75.04,273925,Barbados,country,ame
2011,blr,13248.85,69.72,9559441,Belarus,country,eur
2011,bel,32929.85,80.19,10754056,Belgium,country,eur
2011,blz,7289.3,73.46,317928,Belize,country,ame
2011,ben,1448.85,58.99,9099922,Benin,country,afr
2011,bmu,70979.13,,65077,Bermuda,country,ame
2011,btn,5627,67.46,738267,Bhutan,country,asi
2011,bol,4224.94,66.66,10088108,Bolivia,country,ame
2011,bih,7705.63,76.05,3752228,Bosnia and Herzegovina,country,eur
2011,bwa,13689.42,46.82,2030738,Botswana,country,afr
2011,bra,10383.07,73.39,196655014,Brazil,country,ame
2011,vgb,48741.15,,23478,British Virgin Islands,country,
2011,chn,7781.36,75.02,1347565324,China,country,asi
2011,brn,45764.66,78.15,405938,Brunei,country,asi
2011,bgr,11464.12,73.34,7446135,Bulgaria,country,eur
2011,bfa,1291.73,55.51,16967845,Burkina Faso,country,afr
2011,bdi,476.62,53.14,8575172,Burundi,country,afr
2011,khm,1970.34,71.22,14305183,Cambodia,country,asi
2011,cmr,2049.28,54.16,20030362,Cameroon,country,afr
2011,can,35741.47,81.15,34349561,Canada,country,ame
2011,cpv,3787.64,74.43,500585,Cape Verde,country,afr
2011,cym,43343.75,,56729,Cayman Islands,country,
2011,caf,707.13,48.83,4486837,Central African Republic,country,afr
2011,tcd,1726.13,50.25,11525496,Chad,country,afr
2011,_cis,,80.04,153876,Channel Islands,country,
2011,chl,14735.13,79.42,17269525,Chile,country,ame
2011,cxr,,,,Christmas Island,country,asi
2011,cck,,,,Cocos Island,country,asi
2011,col,7817.96,73.63,46927125,Colombia,country,ame
2011,com,1023.89,60.44,753943,Comoros,country,afr
2011,cod,387.7,49.32,67757577,Dem. Rep. Congo,country,afr
2011,cog,4069.65,57.79,4139748,Rep. Congo,country,afr
2011,cok,17747.04,,20414,Cook Is,country,asi
2011,cri,10427.31,79.49,4726575,Costa Rica,country,ame
2011,civ,1398.66,50.01,20152894,Cote d'Ivoire,country,afr
2011,hrv,13658.88,76.71,4395560,Croatia,country,eur
2011,cub,9890.8,78.91,11253665,Cuba,country,ame
2011,cyp,23934.46,79.5,1116564,Cyprus,country,eur
2011,cze,22902.27,77.41,10534293,Czech Republic,country,eur
2011,_csk,,,,Czechoslovakia,country,eur
2011,dnk,33036.76,79.11,5572594,Denmark,country,eur
2011,dji,2200.9,60.81,905564,Djibouti,country,afr
2011,dma,10187.17,,67675,Dominica,country,ame
2011,dom,6839,72.95,10056181,Dominican Republic,country,ame
2011,_ddr,,,,East Germany,country,eur
2011,ecu,7641.52,75.91,14666055,Ecuador,country,ame
2011,egy,6037.18,70.7,82536770,Egypt,country,afr
2011,slv,5765.7,72.12,6227491,El Salvador,country,ame
2011,gnq,13603.33,52.03,720213,Equatorial Guinea,country,afr
2011,eri,591.22,61.8,5415280,Eritrea,country,afr
2011,_eae,,,,Eritrea and Ethiopia,country,
2011,est,18261.74,74.22,1340537,Estonia,country,eur
2011,eth,917.48,62.27,84734262,Ethiopia,country,afr
2011,fro,,,48863,Faeroe Islands,country,
2011,flk,,,3027,Falkland Is (Malvinas),country,
2011,fji,4130.11,69.44,868406,Fiji,country,asi
2011,fin,31762.31,80.18,5384770,Finland,country,eur
2011,fra,30039.08,81.51,63125894,France,country,eur
2011,guf,,76.65,237080,French Guiana,country,ame
2011,pyf,26703.01,75.83,273777,French Polynesia,country,asi
2011,gab,13234.17,62.73,1534262,Gabon,country,afr
2011,gmb,739.12,58.35,1776103,Gambia,country,afr
2011,geo,4668.97,74.02,4329026,Georgia,country,eur
2011,deu,33895.82,80.41,82162512,Germany,country,eur
2011,gha,1657.07,60.81,24965816,Ghana,country,afr
2011,gib,,,29254,Gibraltar,country,eur
2011,grc,23112.03,80.41,11390031,Greece,country,eur
2011,grl,39867.87,,57296,Greenland,country,eur
2011,grd,8626.44,72.51,104890,Grenada,country,ame
2011,glp,,80.42,463069,Guadeloupe,country,ame
2011,gum,,78.31,182111,Guam,country,asi
2011,gtm,5265.06,71.43,14757316,Guatemala,country,ame
2011,gbg,,,,Guernsey,country,eur
2011,gin,952.28,55.61,10221808,Guinea,country,afr
2011,gnb,614.42,53.81,1547061,Guinea-Bissau,country,afr
2011,guy,4139.25,65.96,756040,Guyana,country,ame
2011,hti,1193.86,60,10123787,Haiti,country,ame
2011,hos,,,459,Holy See,country,eur
2011,hnd,3572.64,73.18,7754687,Honduras,country,ame
2011,hkg,43600.46,83.01,7122187,Hong Kong,country,China
2011,hun,17311.78,74.36,9966116,Hungary,country,eur
2011,isl,33929.32,81.83,324366,Iceland,country,eur
2011,ind,3147.19,65.91,1241491960,India,country,asi
2011,idn,4181.78,70.4,242325638,Indonesia,country,asi
2011,irn,12722.3,73.41,74798599,Iran,country,asi
2011,irq,3959.36,68.94,32664942,Iraq,country,asi
2011,irl,35604.46,80.34,4525802,Ireland,country,eur
2011,gbm,,,83327,Isle of Man,country,eur
2011,isr,27081.78,81.47,7562194,Israel,country,asi
2011,ita,26522.75,82.08,60788694,Italy,country,eur
2011,jam,6968.24,73.12,2751273,Jamaica,country,ame
2011,jpn,30593.47,83.25,126497241,Japan,country,asi
2011,jey,,,,Jersey,country,eur
2011,jor,5216.83,73.54,6330169,Jordan,country,asi
2011,kaz,11635.56,66.25,16206750,Kazakhstan,country,asi
2011,ken,1491.87,60.4,41609728,Kenya,country,afr
2011,kir,3036.74,68.26,101093,Kiribati,country,asi
2011,prk,1540.44,69.39,24451285,North Korea,country,asi
2011,kor,25799.11,81.04,48391343,South Korea,country,asi
2011,_unk,3962.63,,,Kosovo,country,eur
2011,kwt,41127.11,74.08,2818042,Kuwait,country,asi
2011,kgz,2118.05,67.2,5392580,Kyrgyz Republic,country,
2011,lao,2628.01,67.41,6288037,Lao,country,asi
2011,lva,14518.81,71.94,2243142,Latvia,country,eur
2011,lbn,13684.95,79.42,4259405,Lebanon,country,asi
2011,lso,1899.5,48.32,2193843,Lesotho,country,afr
2011,lbr,473.33,59.88,4128572,Liberia,country,afr
2011,lby,4550.15,74.93,6422772,Libya,country,afr
2011,lie,90039.04,,36304,Liechtenstein,country,eur
2011,ltu,17693.4,71.77,3307481,Lithuania,country,eur
2011,lux,69929.44,80.19,515941,Luxembourg,country,eur
2011,mac,68102.17,79.97,555731,Macao,country,China
2011,mkd,8962.53,74.88,2063893,Macedonia,country,eur
2011,mdg,987.7,63.83,21315135,Madagascar,country,afr
2011,mwi,856.46,54.21,15380888,Malawi,country,afr
2011,mys,13676.03,74.65,28859154,Malaysia,country,asi
2011,mdv,5940.17,77.18,320081,Maldives,country,asi
2011,mli,1117.23,54.2,15839538,Mali,country,afr
2011,mlt,22310.6,79.39,417855,Malta,country,eur
2011,mhl,6464.54,,54816,Marshall Islands,country,
2011,mtq,,80.94,407121,Martinique,country,ame
2011,mrt,1827.66,61.22,3541540,Mauritania,country,afr
2011,mus,12733.01,73.29,1306593,Mauritius,country,afr
2011,myt,,78.74,210552,Mayotte,country,afr
2011,mex,11689.29,77.06,114793341,Mexico,country,ame
2011,fsm,5688.06,68.77,111542,Micronesia,country,Fed. Sts.
2011,mda,2987.71,68.66,3544864,Moldova,country,eur
2011,mco,43044.33,,35427,Monaco,country,eur
2011,mng,3887.17,67.06,2800114,Mongolia,country,asi
2011,mne,10094.76,74.6,632261,Montenegro,country,eur
2011,msr,11599.62,,5990,Montserrat,country,ame
2011,mar,4429,70.48,32272974,Morocco,country,afr
2011,moz,1004.28,49.55,23929708,Mozambique,country,afr
2011,mmr,1590.14,64.83,48336763,Myanmar,country,asi
2011,nam,5364.9,63.4,2324004,Namibia,country,afr
2011,nru,8051.76,,10308,Nauru,country,asi
2011,npl,1229.09,67.55,30485798,Nepal,country,asi
2011,nld,36716.12,80.77,16664746,Netherlands,country,eur
2011,ant,22338.11,76.65,202847,Netherlands Antilles,country,
2011,ncl,35450.06,75.88,254816,New Caledonia,country,asi
2011,nzl,24756.85,80.82,4414509,New Zealand,country,asi
2011,nic,2991.21,74.18,5869859,Nicaragua,country,ame
2011,ner,655.09,57.45,16068994,Niger,country,afr
2011,nga,2400.31,51.71,162470737,Nigeria,country,afr
2011,niu,,,1426,Niue,country,asi
2011,nfk,,,,Norfolk Island,country,asi
2011,_ncy,,,,Northern Cyprus,country,eur
2011,mnp,,,61174,Northern Mariana Islands,country,
2011,nor,46608.41,81.22,4924848,Norway,country,eur
2011,omn,25829.15,76,2846145,Oman,country,asi
2011,pak,2639.17,66.26,176745364,Pakistan,country,asi
2011,plw,13980.81,,20609,Palau,country,asi
2011,pan,12516.43,77.12,3571185,Panama,country,ame
2011,png,2247.19,62.15,7013829,Papua New Guinea,country,asi
2011,pry,4611.84,72.1,6568290,Paraguay,country,ame
2011,per,8864.58,74.21,29399817,Peru,country,ame
2011,phl,3508.33,68.37,94852030,Philippines,country,asi
2011,pcn,,,,Pitcairn,country,asi
2011,pol,17660.38,76.07,38298949,Poland,country,eur
2011,prt,20158.98,79.51,10689663,Portugal,country,eur
2011,pri,18271.04,78.5,3745526,Puerto Rico,country,ame
2011,qat,89280.87,78.09,1870041,Qatar,country,asi
2011,reu,,79.14,855849,Reunion,country,afr
2011,rou,11002.83,73.6,21436495,Romania,country,eur
2011,rus,14869.29,67.76,142835555,Russia,country,eur
2011,rwa,1160.03,62.99,10942950,Rwanda,country,afr
2011,_stb,,,,St. Barth�lemy,country,ame
2011,shn,,,4055,St. Helena,country,afr
2011,kna,13024.63,,53051,St. Kitts and Nevis,country,
2011,lca,10653.71,74.56,176044,St. Lucia,country,ame
2011,_stm,,,,St. Martin,country,ame
2011,vct,6946.79,72.28,109365,St. Vincent and the Grenadines,country,
2011,spm,,,6041,St.-Pierre-et-Miquelon,country,
2011,wsm,5019.26,72.57,183874,Samoa,country,asi
2011,smr,33233.39,,31735,San Marino,country,eur
2011,stp,1890.42,66.07,168526,Sao Tome and Principe,country,afr
2011,sau,25127.13,75.04,28082541,Saudi Arabia,country,asi
2011,sen,1739.37,63.13,12767556,Senegal,country,afr
2011,srb,9502.94,73.8,9853969,Serbia,country,eur
2011,scg,,,,Serbia and Montenegro,country,
2011,_srbek,,,,Serbia excluding Kosovo,country,
2011,syc,16965.41,72.86,86879,Seychelles,country,afr
2011,sle,919.13,45.11,5997486,Sierra Leone,country,afr
2011,sgp,49587.16,81.98,5187933,Singapore,country,asi
2011,svk,20382.43,75.14,5471502,Slovak Republic,country,eur
2011,svn,24624.3,79.29,2035012,Slovenia,country,eur
2011,slb,1964.07,67.25,552267,Solomon Islands,country,asi
2011,som,949.76,50,9556873,Somalia,country,afr
2011,_sol,,,,Somaliland,country,afr
2011,zaf,9530.26,55.46,50459978,South Africa,country,afr
2011,_sos,,,,South Ossetia,country,eur
2011,sds,3198.47,54.06,9897118,South Sudan,country,afr
2011,esp,26860.77,81.81,46454895,Spain,country,eur
2011,lka,4903.73,73.94,21045394,Sri Lanka,country,asi
2011,sdn,3131.29,61.69,34735288,Sudan,country,afr
2011,sur,8711,70.55,529419,Suriname,country,ame
2011,sjm,,,,Svalbard,country,eur
2011,swz,5115.89,48.71,1203330,Swaziland,country,afr
2011,swe,34326.67,81.56,9440747,Sweden,country,eur
2011,che,37536.64,82.33,7701690,Switzerland,country,eur
2011,syr,4520,73,20766037,Syria,country,asi
2011,twn,32559.99,79.15,23072000,Taiwan,country,asi
2011,tjk,1854.05,66.98,6976958,Tajikistan,country,asi
2011,tza,1269.58,60.11,46218486,Tanzania,country,afr
2011,tha,7977.54,74.04,69518555,Thailand,country,asi
2011,tls,3226.29,66.5,1153834,Timor-Leste,country,asi
2011,tgo,949.33,55.85,6154813,Togo,country,afr
2011,tkl,,,1134,Tokelau,country,asi
2011,ton,4885.7,72.36,104509,Tonga,country,asi
2011,_tra,,,,Transnistria,country,eur
2011,tto,17185.79,69.65,1346350,Trinidad and Tobago,country,ame
2011,tun,7427.12,75.38,10594057,Tunisia,country,afr
2011,tur,9164.68,74.6,73639596,Turkey,country,eur
2011,tkm,7252.65,65.14,5105301,Turkmenistan,country,asi
2011,tca,34782.3,,39184,Turks and Caicos Islands,country,
2011,tuv,,,9847,Tuvalu,country,asi
2011,uga,1260.03,58.03,34509205,Uganda,country,afr
2011,ukr,6359.65,68.3,45190180,Ukraine,country,eur
2011,are,31700.39,76.5,7890924,United Arab Emirates,country,asi
2011,gbr,31496.62,80.24,62417431,United Kingdom,country,eur
2011,usa,41678.41,78.65,313085380,United States,country,ame
2011,ury,12741.79,76.93,3380008,Uruguay,country,ame
2011,_ussr,,,,USSR,country,eur
2011,uzb,2921.07,67.99,27760267,Uzbekistan,country,asi
2011,wlf,,,13450,Wallis et Futuna,country,asi
2011,vut,3926.11,71.05,245619,Vanuatu,country,asi
2011,ven,11241.08,74.32,29436891,Venezuela,country,ame
2011,pse,4206,72.82,4152369,West Bank and Gaza,country,asi
2011,_brd,,,,West Germany,country,eur
2011,esh,,67.16,548377,Western Sahara,country,afr
2011,vnm,2961.83,75.64,88791996,Vietnam,country,asi
2011,vir,,79.69,108846,Virgin Islands (U.S.),country,
2011,_noy,,,,North Yemen (former),country,asi
2011,_soy,,,,South Yemen (former),country,asi
2011,yem,2102.21,62.73,24799880,Yemen,country,asi
2011,_yug,,,,Yugoslavia,country,eur
2011,zmb,1480.68,55.85,13474959,Zambia,country,afr
2011,zwe,526.33,56.04,12754378,Zimbabwe,country,afr
2011,ala,,,,Åland,country,eur
2011,_ngo,,,,Ngorno-Karabakh,country,eur